3763346,13
3817243,3164
3869307,3161
3921371,3172
3973434,3180
4025498,3143
4077562,3131
4129624,3149
4181689,3147
4233752,3122
4285814,3123
4337876,3127
4389939,3164
4442005,3161
4494068,3194
4546131,3287
4598195,3288
4650259,3286
4702323,3244
4754388,3214
4806452,3200
4858516,3183
4910581,3163
4962643,3149
5014704,3153
5066768,3179
5118831,3130
5170894,3117
5222959,3133
5275025,3126
5327090,3100
5379154,3104
5431218,3107
5483280,3076
5535344,3086
5587407,3093
5639469,3062
5692129,3046
5744285,3048
5796439,3005
5848594,2992
5900751,2965
5952905,2929
6005061,2925
6057216,2879
6109372,2873
6161527,2831
6213681,2831
6265836,2788
6317991,2766
6370148,2749
6422304,2712
6474459,2715
6526616,2689
6578772,2651
6630927,2644
6683083,2621
6735239,2584
6787393,2563
6839547,2555
6891704,2537
6943859,2507
6996014,2472
7048170,2448
7100327,2431
7152483,2418
7204637,2400
7256792,2383
7308946,2359
7361102,2340
7413257,2319
7465412,2298
7517567,2273
7569723,2250
7622473,2232
7674629,2216
7726786,2194
7778941,2164
7831097,2136
7883253,2113
7935407,2102
7987562,2094
8039716,2084
8091870,2054
8144027,2024
8196182,2017
8248338,2004
8300493,1985
8352650,1950
8404805,1957
8456961,1942
8509119,1893
8561275,1892
8613429,1879
8665586,1840
8717744,1848
8769900,1813
8822058,1803
8874216,1801
8926371,1766
8978526,1775
9030682,1724
9082839,1742
9134995,1713
9187148,1724
9239304,1678
9291458,1718
9343613,1692
9395770,1702
9447926,1678
9500677,1711
9552833,1693
9604986,1687
9657142,1680
9709297,1706
9761453,1706
9813609,1688
9865765,1679
9917918,1693
9970073,1687
10022230,1664
10074386,1693
10126541,1678
10178695,1690
10230850,1666
10283005,1683
10335163,1683
10387318,1677
10439472,1681
10491628,1682
10543781,1698
10595937,1678
10648091,1690
10700247,1691
10752403,1701
10804557,1677
10856712,1707
10908866,1693
10961022,1706
11013175,1678
11065332,1704
11117487,1682
11169641,1681
11221796,1670
11273949,1709
11326698,1703
11378855,1690
11431010,1695
11483165,1684
11535320,1704
11587475,1679
11639629,1692
11691785,1681
11743942,1703
11796094,1683
11848251,1685
11900407,1675
11952562,1677
12004718,1652
12056874,1677
12109030,1689
12161188,1671
12213345,1654
12265501,1674
12317657,1667
12369811,1642
12421968,1680
12474124,1670
12526281,1668
12578436,1665
12630590,1671
12682747,1667
12734904,1647
12787057,1644
12839212,1671
12891366,1670
12943522,1647
12995679,1689
13047836,1668
13100588,1652
13152745,1670
13204901,1675
13257055,1690
13309210,1667
13361366,1680
13413522,1677
13465677,1692
13517832,1670
13569987,1670
13622143,1673
13674297,1660
13726452,1667
13778610,1696
13830764,1696
13882920,1669
13935074,1683
13987231,1670
14039386,1690
14091540,1669
14143695,1681
14195850,1685
14248007,1685
14300162,1661
14352318,1683
14404474,1683
14456630,1665
14508785,1673
14560939,1657
14613095,1668
14665250,1651
14717405,1666
14769559,1669
14821716,1658
14874466,1655
14926621,1671
14978776,1685
15030932,1664
15083087,1681
15135243,1687
15187397,1705
15239551,1683
15291707,1718
15343863,1695
15396020,1714
15448175,1690
15500331,1706
15552487,1708
15604644,1712
15656799,1691
15708954,1728
15761110,1703
15813266,1696
15865420,1704
15917576,1714
15969733,1718
16021889,1698
16074044,1700
16126200,1705
16178353,1722
16230509,1696
16282664,1711
16334819,1697
16386974,1726
16439131,1699
16491286,1698
16543441,1705
16595597,1707
16647752,1673
16700411,1702
16752473,1709
16804535,1723
16856598,1691
16908662,1727
16960728,1708
17012792,1721
17064855,1692
17116918,1729
17168982,1722
17221045,1728
17273107,1703
17325171,1727
17377233,1712
17429296,1710
17481358,1686
17533419,1722
17585482,1721
17637545,1705
17689608,1693
17741673,1719
17793736,1728
17845801,1706
17897864,1716
17949926,1714
18001990,1724
18054053,1694
18106115,1720
18158176,1697
18210238,1728
18262300,1698
18314365,1728
18366426,1713
18418490,1738
18471476,1704
18523570,1707
18575666,1707
18627760,1727
18679853,1693
18731942,1710
18784036,1695
18836126,1714
18888219,1687
18940312,1738
18992405,1719
19044501,1744
19096595,1711
19148687,1731
19200782,1720
19252872,1743
19304964,1711
19357058,1740
19409152,1722
19461243,1739
19513335,1700
19565429,1724
19617525,1700
19669617,1716
19721711,1702
19773804,1709
19825897,1702
19877991,1694
19930084,1686
19982178,1712
20034272,1710
20086365,1691
20138458,1708
20190551,1713
20243255,1728
20295441,1703
20347625,1722
20399812,1740
20451998,1746
20504185,1722
20556372,1721
20608559,1721
20660743,1729
20712928,1704
20765114,1721
20817298,1726
20869483,1726
