3655933,0
3766260,0
3846316,0
3926596,0
4006849,0
4087250,0
4167664,0
4248135,0
4328644,0
4408920,0
4489133,0
4569494,0
4649614,0
4729881,0
4810067,0
4890219,0
4970406,0
5050669,0
5130939,0
5211462,0
5292160,0
5372941,0
5453684,0
5534435,0
5615239,0
5696417,0
5776772,0
5857471,0
5938260,0
6019081,0
6099923,0
6180729,0
6247083,0
6299140,0
6351196,0
6403251,0
6455308,0
6507364,0
6559422,0
6611478,0
6663536,0
6715595,0
6767653,0
6819712,0
6871769,0
6923825,0
6975882,0
7028535,0
7080684,0
7132834,0
7184984,0
7237135,0
7289286,0
7341439,0
7393588,0
7445739,0
7497888,0
7550038,0
7602189,0
7654340,0
7706491,0
7758642,0
7810792,0
7862943,0
7915094,0
7967243,0
8019394,0
8071544,0
8123695,0
8175845,0
8227994,0
8280146,0
8332296,0
8384445,0
8436595,0
8488747,0
8540897,0
8593047,0
8645198,0
8697349,0
8749499,0
8801649,0
8853797,0
8905947,0
8958096,0
9010246,0
9062398,0
9114549,0
9166697,0
9218846,0
9270997,0
9323147,0
9375300,0
9427450,0
9480197,0
9532348,0
9584497,0
9636647,0
9688797,0
9740945,0
9793094,0
9845244,0
9897395,0
9949544,0
10001693,0
10053841,0
10105992,0
10158140,0
10210290,0
10262440,0
10314589,0
10366738,0
10418890,0
10471040,0
10523190,0
10575340,0
10627494,0
10679645,0
10731796,0
10783946,0
10836096,0
10888245,0
10940393,0
10992541,0
11044690,0
11096840,0
11148989,0
11201139,0
11253289,0
11305439,0
11357589,0
11409739,0
11461888,0
11514040,0
11566190,0
11618340,0
11670489,0
11723234,0
11775387,0
11827538,0
11879689,0
11931841,0
11983993,0
12036144,0
12088295,0
12140447,0
12192596,0
12244745,0
12296896,0
12349048,0
12401196,0
12453346,0
12505495,0
12557644,0
12609792,0
12661941,0
12714091,0
12766241,0
12818391,0
12870542,0
12922693,0
12974842,0
13026993,0
13079142,0
13131293,0
13183443,0
13235595,0
13287744,0
13339894,0
13392045,0
13444198,0
13496346,0
13548495,0
13600646,0
13652794,0
13704944,0
13757095,0
13809246,0
13861395,0
13913543,0
13966289,0
14018439,0
14070590,0
14122741,0
14174890,0
14227038,0
14279187,0
14331336,0
14383486,0
14435635,0
14487786,0
14539936,0
14592084,0
14644233,0
14696381,0
14748529,0
14800680,0
14852829,0
14904979,0
14957127,0
15009276,0
15061425,409
15113575,417
15165724,427
15217875,452
15270025,448
15322175,455
15374326,469
15426477,464
15478627,469
15530779,478
15582930,469
15635080,475
15687229,479
15739379,475
15791530,485
15843680,477
15895829,477
15947979,486
16000130,478
16052131,485
16104283,486
16156434,480
16208585,490
16260734,480
16312884,480
16365033,490
16417183,482
16469336,497
16521487,489
16573637,488
16625788,499
16677938,488
16730088,502
16782236,498
16834387,496
16886536,503
16938684,497
16990837,499
17042986,503
17095140,497
17147295,510
17199453,496
17251608,507
17303767,507
17355922,499
17408078,512
17460234,501
17512389,508
17564544,510
17616703,524
17668862,553
17721019,561
17773177,588
17825334,596
17877492,636
17930246,661
17982403,695
18034560,703
18086718,759
18138874,800
18191033,838
18243189,868
18295347,878
18347502,899
18399658,923
18451813,939
18503968,958
18556125,986
18608280,1017
18660438,1038
18712594,1050
18764750,1084
18816907,1133
18869063,1168
18921219,1201
18973376,1260
19025533,1301
19077690,1331
19129847,1359
19182004,1374
19234160,1399
19286318,1479
19338475,1529
19390632,1550
19442787,1553
19494944,1593
19547099,1654
19599256,1737
19651411,1770
19703567,1792
19756231,1776
19808297,1788
19860361,1780
19912425,1786
19964494,1795
20016557,1777
20068624,1801
20120688,1780
