3741347,17
3795253,1678
3847324,1688
3899396,1667
3951469,1678
4003542,1681
4055615,1691
4107686,1662
4159757,1685
4211826,1682
4263898,1674
4315970,1666
4368042,1678
4420113,1689
4472185,1669
4524256,1682
4576325,1691
4628397,1695
4680467,1665
4732538,1704
4784606,1671
4836678,1673
4888747,1657
4940819,1687
4992892,1689
5044965,1650
5097036,1780
5149106,1860
5201179,1896
5253252,1920
5305324,1844
5357395,1990
5409465,2113
5461538,2206
5513609,2303
5565679,2380
5617751,2427
5670417,2457
5722581,2478
5774744,2486
5826908,2514
5879070,2539
5931233,2558
5983396,2547
6035560,2524
6087721,2527
6139883,2533
6192047,2538
6244209,2544
6296372,2536
6348536,2552
6400700,2576
6452863,2573
6505026,2560
6557189,2571
6609351,2591
6661513,2597
6713675,2577
6765839,2583
6818003,2608
6870166,2614
6922329,2588
6974491,2587
7026653,2599
7078817,2591
7130978,2572
7183140,2571
7235304,2607
7287466,2602
7339629,2578
7391790,2582
7443953,2592
7496115,2589
7548276,2566
7601034,2582
7653197,2602
7705360,2601
7757524,2577
7809687,2577
7861852,2586
7914017,2577
7966179,2550
8018340,2551
8070503,2569
8122665,2578
8174827,2561
8226991,2558
8279153,2562
8331317,2567
8383482,2561
8435645,2550
8487809,2559
8539971,2580
8592134,2571
8644297,2554
8696461,2545
8748626,2550
8800789,2552
8852951,2543
8905115,2512
8957278,2519
9009442,2551
9061607,2546
9113770,2533
9165933,2512
9218095,2522
9270257,2530
9322418,2530
9374580,2532
9426742,2513
9479503,2527
9531669,2555
9583831,2549
9635994,2537
9688159,2521
9740323,2517
9792486,2518
9844648,2514
9896810,2507
9948973,2474
10001136,2480
10053299,2467
10105463,2467
10157626,2466
10209791,2465
10261954,2450
10314117,2426
10366282,2412
10418444,2413
10470609,2407
10522772,2415
10574933,2430
10627094,2430
10679255,2444
10731418,2440
10783581,2432
10835744,2428
10887907,2452
10940069,2464
10992232,2487
11044396,2497
11096559,2480
11148723,2467
11200885,2468
11253046,2460
11305804,2452
11357967,2436
11410130,2418
11462296,2392
11514459,2365
11566621,2344
11618786,2319
11670947,2299
11723109,2277
11775272,2261
11827435,2246
11879597,2228
11931761,2208
11983927,2187
12090962,2187
12143124,2110
12195285,2081
12247446,2071
12299608,2068
12351770,2048
12403934,1991
12456098,1987
12508260,1994
12560424,1971
12612585,1929
12664750,1929
12716911,1919
12769074,1851
12821239,1883
12873403,1859
12925568,1827
12977732,1838
13029895,1764
13082060,1798
13134820,1762
13186983,1751
13239147,1708
13291311,1719
13343476,1701
13395641,1683
13447806,1635
13499970,1651
13552131,1629
13604293,1630
13656454,1603
13708617,1590
13760781,1578
13812943,1557
13865106,1544
13917267,1530
13969431,1511
14021593,1493
14073754,1490
14125919,1470
14178080,1448
14230241,1409
14282403,1417
14334567,1412
14386729,1391
14438890,1375
14491054,1364
14543218,1349
14595382,1344
14647547,1325
14699709,1308
14751871,1249
14804032,1281
14856195,1264
14908953,1256
14961114,1246
15013277,1228
15065440,1216
15117604,1203
15169767,1189
15221931,1181
15274093,1159
15326256,1153
15378418,1130
15430582,1128
15482745,1101
15534909,1098
15587071,1076
15639235,1064
15691395,1060
15743559,1040
15795724,960
15847886,1008
15900052,994
15952216,990
16004376,981
16056541,957
16108703,951
16160865,881
16213027,924
16265189,916
16317351,895
16369512,882
16421674,862
16473838,865
16526002,849
16578167,773
16630332,819
16682496,818
16734658,799
16787328,785
16839400,787
16891471,768
16943541,751
16995613,756
17047682,735
17099751,718
17151823,722
17203892,678
17255962,696
17308033,685
17360102,675
17412172,663
17464242,646
17516312,649
17568382,610
17620451,622
17672520,616
17724588,607
17776657,594
17828730,580
17880799,576
17932868,567
17984938,553
18037008,542
18089079,535
18141151,530
18193221,480
18245289,507
18297361,488
18349432,489
18401501,479
18453571,456
18505641,452
18557712,439
18609781,439
18662774,433
18714873,378
18766972,406
18819071,392
18871170,387
18923271,382
18975375,375
19027476,317
19079576,349
19131678,338
19183777,319
19235876,319
19287973,315
19340073,308
19392175,250
19444275,284
19496375,266
19548473,254
19600574,241
19652675,236
19704775,230
19756876,226
19808976,221
19861076,203
19913178,132
19965280,149
20017381,170
20069482,146
20121582,134
20173683,127
20225783,117
20277881,104
20329982,94
20382081,78
20434181,73
20486280,70
20538380,67
20591088,62
20643278,54
20695471,42
20747663,41
20799853,25
20852045,17
20904237,13
20956428,11
21008622,9
21060818,8
21113015,7
21165215,6
21217413,5
21269608,5
21321805,4
21374003,4
21426201,4
21478400,3
21530597,3
21582794,3
21634992,3
21687189,3
21739386,3
21791584,2
21843782,2
21895979,2
21948177,2
22000376,2
22052573,2
22104772,2
22156966,2
22209166,2
22261363,2
22313559,1
22365754,1
22417950,1
22470147,1
22522343,1
22574541,1
22626738,1
22678935,1
22731131,1
22783943,1
22836140,1
22888336,1
22940534,1
22992730,1
23044929,1
23097127,1
23149326,1
23256276,1
23308473,1
23360672,1
23412865,1
23465061,1
23517258,1
23569455,1
23621651,1
23673850,1
23726046,1
23778243,1
23830442,1
23882641,1
23934836,1
23987032,1
24039230,0
24091427,0
24143626,0
24195822,0
24248020,0
24300219,0
24352417,0
24404614,0
24456813,0
24509010,0
24561207,0
24613403,0
24665602,0
24717801,0
24770000,0
24822198,0
24874394,0
24926588,0
24978786,0
25030984,0
25083793,0
